Date,Close,SMA_5,SMA_20
2010-05-03,1.3199926614761353,1.3228895664215088,1.3403155207633972
2010-05-04,1.2963947057724,1.3187541246414185,1.3381254971027374
2010-05-05,1.2814927101135254,1.3107960224151611,1.3354578256607057
2010-05-06,1.263296127319336,1.2981962203979491,1.3318170130252838
2010-05-07,1.2756078243255615,1.2873568058013916,1.3280927777290343
2010-05-10,1.2779226303100586,1.2789427995681764,1.324008870124817
2010-05-11,1.262993097305298,1.2722624778747558,1.3191155791282654
2010-05-12,1.2639029026031494,1.2687445163726807,1.314030832052231
2010-05-13,1.2541072368621826,1.26690673828125,1.3088659644126892
2010-05-14,1.2360023260116575,1.2589856386184692,1.303145956993103
2010-05-17,1.2392956018447876,1.251260232925415,1.297674399614334
2010-05-18,1.217893362045288,1.2422402858734132,1.291393655538559
2010-05-19,1.2393416166305542,1.237328028678894,1.2864110946655274
2010-05-20,1.2478941679000854,1.2360854148864746,1.2824558436870577
2010-05-21,1.2567076683044434,1.2402264833450318,1.2783711552619934
2010-05-24,1.234994888305664,1.239366340637207,1.2731147348880767
2010-05-25,1.2345983982086182,1.2427073478698731,1.2689910590648652
2010-05-26,1.217300295829773,1.2382990837097168,1.263791912794113
2010-05-27,1.2347966432571411,1.235679578781128,1.2592169880867004
2010-05-28,1.227400541305542,1.2298181533813477,1.25409677028656
2010-05-31,1.2287880182266235,1.2285767793655396,1.2495365381240844
2010-06-01,1.2233014106750488,1.2263173818588258,1.245881873369217
2010-06-02,1.223900318145752,1.2276373863220216,1.2430022537708283
2010-06-03,1.216944694519043,1.2240669965744018,1.2406846821308135
2010-06-04,1.1971030235290527,1.218007493019104,1.2367594420909882
2010-06-07,1.1922929286956787,1.2107084751129151,1.232477957010269
2010-06-08,1.197203278541565,1.2054888486862183,1.2291884660720824
2010-06-09,1.1991989612579346,1.2005485773086548,1.2259532690048218
2010-06-10,1.2109030485153198,1.19934024810791,1.2237930595874786
2010-06-11,1.2114017009735107,1.2021999835968018,1.2225630283355713
2010-06-14,1.221806883811951,1.208102774620056,1.2216885924339294
2010-06-15,1.2319064140319824,1.2150434017181395,1.222389245033264
2010-06-16,1.2311935424804688,1.2214423179626466,1.22198184132576
2010-06-17,1.238206148147583,1.2269029378890992,1.221497440338135
2010-06-18,1.2392956018447876,1.2324817180633545,1.220626837015152
2010-06-21,1.231602907180786,1.2344409227371216,1.220457237958908
2010-06-22,1.2275059223175049,1.233560824394226,1.2201026141643525
2010-06-23,1.2319064140319824,1.2337033987045287,1.220832920074463
2010-06-24,1.2337453365325928,1.232811236381531,1.2207803547382354
2010-06-25,1.2373021841049194,1.2324125528335572,1.2212754368782044
2010-06-28,1.2277017831802368,1.2316323280334474,1.221221125125885
2010-06-29,1.218635320663452,1.2298582077026368,1.220987820625305
2010-06-30,1.223002314567566,1.2280773878097535,1.220942920446396
2010-07-01,1.2507504224777222,1.2314784049987793,1.2226332068443295
2010-07-02,1.257102608680725,1.2354384899139403,1.2256331861019134
2010-07-05,1.2536983489990234,1.2406378030776977,1.2287034571170807
2010-07-06,1.262403130531311,1.2493913650512696,1.231963449716568
2010-07-07,1.2633121013641355,1.2574533224105833,1.235169106721878
2010-07-08,1.2694060802459717,1.2611844539642334,1.238094258308411
2010-07-09,1.2643983364105225,1.2626435995101928,1.240744090080261
2010-07-12,1.259001851081848,1.2637042999267578,1.242603838443756
2010-07-13,1.2720866203308103,1.2656409978866576,1.2446128487586974
2010-07-14,1.274047613143921,1.2677881002426148,1.24675555229187
2010-07-15,1.2928582429885864,1.2724785327911377,1.24948815703392
2010-07-16,1.2931926250457764,1.2782373905181883,1.2521830081939695
2010-07-19,1.2939456701278689,1.2852261543273926,1.2553001463413238
2010-07-20,1.289307713508606,1.2886703729629516,1.258390235900879
2010-07-21,1.276796817779541,1.2892202138900757,1.260634756088257
2010-07-22,1.2903059720993042,1.2887097597122192,1.2634627878665925
2010-07-23,1.291305661201477,1.2883323669433593,1.2661629617214205
2010-07-26,1.299899935722351,1.289523220062256,1.269772869348526
2010-07-27,1.2990893125534058,1.2914795398712158,1.2737955689430236
2010-07-28,1.2992243766784668,1.295965051651001,1.2776066720485688
2010-07-29,1.307805061340332,1.2994648694992066,1.2804594039916992
2010-07-30,1.3039000034332275,1.3019837379455566,1.2827992737293243
2010-08-02,1.3175925016403198,1.3055222511291504,1.2859939813613892
2010-08-03,1.3225064277648926,1.3102056741714478,1.2889991462230683
2010-08-04,1.3225064277648926,1.3148620843887329,1.291958862543106
2010-08-05,1.315806865692139,1.3164624452590945,1.2942789018154144
2010-08-06,1.3181308507919312,1.319308614730835,1.296965527534485
2010-08-09,1.3285682201385498,1.321503758430481,1.30044384598732
2010-08-10,1.3229963779449463,1.3216017484664917,1.302989333868027
2010-08-11,1.3184958696365356,1.3207996368408204,1.3052117466926576
2010-08-12,1.284406065940857,1.314519476890564,1.3047891378402712
2010-08-13,1.2829889059066772,1.307491087913513,1.3042789518833162
2010-08-16,1.277090311050415,1.2971955060958862,1.3034361839294433
2010-08-17,1.2811970710754397,1.2888356447219849,1.303030651807785
2010-08-18,1.2879958152770996,1.2827356338500977,1.303590601682663
2010-08-19,1.28564453125,1.2829833269119262,1.3033575296401978
2010-08-20,1.2808033227920532,1.2825462102890015,1.3028324127197266
2010-08-23,1.2710033655166626,1.2813288211822509,1.3013875842094422
2010-08-24,1.2635036706924438,1.2777901411056518,1.299608302116394
2010-08-25,1.263296127319336,1.2728502035140992,1.2978118896484374
2010-08-26,1.26639986038208,1.269001269340515,1.2957416296005249
2010-08-27,1.2706480026245115,1.2669702053070069,1.294079029560089
2010-08-30,1.2753963470458984,1.267848801612854,1.291969221830368
2010-08-31,1.266592264175415,1.2684665203094485,1.2891735136508942
2010-09-01,1.268729567527771,1.2695532083511352,1.286484670639038
2010-09-02,1.2802950143814087,1.272332239151001,1.2847090780735015
2010-09-03,1.2825939655303955,1.2747214317321778,1.2829322338104248
2010-09-06,1.28940749168396,1.27752366065979,1.2809741973876954
2010-09-07,1.2868356704711914,1.281572341918945,1.2791661620140076
2010-09-08,1.2677966356277466,1.2813857555389403,1.276631200313568
2010-09-09,1.2732040882110596,1.2799675703048703,1.2760711014270782
2010-09-10,1.269309401512146,1.2773106575012207,1.2753871262073515
2010-09-13,1.2716983556747437,1.2737688302993777,1.275117528438568
2010-09-14,1.287200093269348,1.2738417148590089,1.2754176795482637
2010-09-15,1.2991737127304075,1.280117130279541,1.2759765744209288
2010-09-16,1.3015071153640747,1.285777735710144,1.2767697036266326
2010-09-17,1.3075997829437256,1.29343581199646,1.2781095266342162
2010-09-20,1.3043931722640991,1.2999747753143311,1.279779016971588
2010-09-21,1.3066941499710083,1.3038735866546631,1.2819385409355162
2010-09-22,1.3256973028182983,1.3091783046722412,1.2850585997104642
2010-09-23,1.339100360870361,1.3166969537734985,1.2886936247348784
2010-09-24,1.331912636756897,1.321559524536133,1.2917568564414976
2010-09-27,1.3479087352752686,1.3302626371383668,1.2953824758529662
2010-09-28,1.3439054489135742,1.33770489692688,1.299248135089874
2010-09-29,1.3570915460586548,1.3439837455749513,1.3036662340164182
2010-09-30,1.36280620098114,1.348724913597107,1.307791793346405
2010-10-01,1.362212300300598,1.3547848463058472,1.311772710084915
2010-10-04,1.377695083618164,1.3607421159744262,1.3161870896816252
2010-10-05,1.367409110069275,1.3654428482055665,1.320215761661529
2010-10-06,1.3833937644958496,1.370703291893005,1.3259956181049346
2010-10-07,1.3920016288757324,1.376542377471924,1.331935495138168
2010-10-08,1.3927963972091677,1.3826591968536377,1.338109844923019
2010-10-11,1.3977607488632202,1.3866723299026489,1.344412964582443
2010-10-12,1.3880213499069214,1.390794777870178,1.349454027414322
2010-10-13,1.3916915655136108,1.3924543380737304,1.354079920053482
2010-10-14,1.3967260122299194,1.393399214744568,1.3588408648967742
2010-10-15,1.4072020053863523,1.396280336380005,1.3638209760189055
2010-10-18,1.3964334726333618,1.3960148811340332,1.3684229910373689
2010-10-19,1.3935922384262085,1.3971290588378906,1.3727678954601288
2010-10-20,1.3739094734191897,1.3935726404190063,1.3751785039901734
2010-10-21,1.3963165283203125,1.393490743637085,1.3780393123626709
2010-10-22,1.3916915655136108,1.3903886556625369,1.3810282588005065
2010-10-25,1.3944084644317627,1.3899836540222168,1.3833532452583313
2010-10-26,1.3948947191238403,1.390244150161743,1.3859027087688447
2010-10-27,1.3854252099990845,1.3925472974777222,1.3873193919658662
2010-10-28,1.377808928489685,1.3888457775115968,1.3880695283412934
2010-10-29,1.377808928489685,1.3860692501068117,1.3888493597507476
2010-11-01,1.397506833076477,1.3866889238357545,1.389839947223663
2010-11-02,1.3910914659500122,1.3859282732009888,1.3910240650177002
2010-11-03,1.4036072492599487,1.3895646810531617,1.3920347392559052
2010-11-04,1.4127286672592163,1.396548628807068,1.3930710911750794
2010-11-05,1.422798991203308,1.4055466413497926,1.3945712208747865
2010-11-08,1.407578468322754,1.4075609683990478,1.395062106847763
2010-11-09,1.3869625329971311,1.4067351818084717,1.3950091660022736
2010-11-10,1.377201795578003,1.4014540910720823,1.3942846775054931
2010-11-11,1.3775622844696045,1.39442081451416,1.3933264911174774
2010-11-12,1.3621008396148682,1.3822811841964722,1.391071432828903
2010-11-15,1.3693190813064575,1.374629306793213,1.389715713262558
2010-11-16,1.357478380203247,1.368732476234436,1.38791002035141
2010-11-17,1.3490543365478516,1.3631029844284055,1.386667263507843
2010-11-18,1.355399250984192,1.3586703777313232,1.384621399641037
2010-11-19,1.365728497505188,1.3593959093093873,1.3833232462406158
2010-11-22,1.3744381666183472,1.3604197263717652,1.3823247313499452
2010-11-23,1.3601926565170288,1.3609625816345214,1.3805896282196044
2010-11-24,1.3386342525482178,1.358878564834595,1.3782500803470612
2010-11-25,1.3357912302017212,1.354956960678101,1.376149195432663
2010-11-26,1.3339736461639404,1.348605990409851,1.3739574313163758
2010-11-29,1.3238019943237305,1.3384787559509277,1.3702721893787384
2010-11-30,1.3103927373886108,1.328518772125244,1.3662372529506683
2010-12-01,1.2992074489593506,1.3206334114074707,1.3610172629356383
2010-12-02,1.312490940093994,1.3159733533859252,1.3560053765773774
2010-12-03,1.3215975761413574,1.3134981393814087,1.3509453058242795
2010-12-06,1.341597557067871,1.3170572519302368,1.3476462602615356
2010-12-07,1.328691840171814,1.3207170724868775,1.3447327256202697
2010-12-08,1.3244681358337402,1.3257692098617553,1.3420960426330566
2010-12-09,1.3250824213027954,1.3282875061035155,1.339472049474716
2010-12-10,1.3242051601409912,1.3288090229034424,1.3375772655010223
2010-12-13,1.319713830947876,1.3244322776794433,1.3350970029830933
2010-12-14,1.3395488262176514,1.3266036748886108,1.3342005252838134
2010-12-15,1.336094617843628,1.3289289712905883,1.3335525393486023
2010-12-16,1.3224014043807983,1.3283927679061889,1.3319026470184323
2010-12-17,1.323994755744934,1.3283506870269777,1.32981595993042
2010-12-20,1.3164995908737185,1.327707839012146,1.3269190311431884
2010-12-21,1.3118022680282593,1.3221585273742675,1.32449951171875
2010-12-22,1.3090033531188965,1.3167402744293213,1.323017966747284
2010-12-23,1.3115441799163818,1.314568829536438,1.321805614233017
2010-12-24,1.31271493434906,1.312312865257263,1.320742678642273
2010-12-27,1.307976007461548,1.310608148574829,1.3199513792991635
2010-12-28,1.3189654350280762,1.3120407819747926,1.320380014181137
2010-12-29,1.3086265325546265,1.3119654178619384,1.3208509683609009
2010-12-30,1.3224539756774902,1.31414737701416,1.3213491201400758
2010-12-31,1.3301233053207395,1.317629051208496,1.3217754065990448
2011-01-03,1.3357912302017212,1.3231920957565309,1.3214850902557371
2011-01-04,1.3356841802597046,1.3265358448028564,1.3218347072601315
2011-01-05,1.3321077823638916,1.3312320947647094,1.3222166895866394
2011-01-06,1.3156856298446655,1.3298784255981446,1.3217468500137328
2011-01-07,1.297993302345276,1.3234524250030515,1.3204362571239472
2011-01-10,1.289507269859314,1.3141956329345703,1.318925929069519
2011-01-11,1.2964956760406494,1.3063579320907592,1.316773271560669
2011-01-12,1.2983977794647217,1.2996159315109252,1.3148884296417236
2011-01-13,1.3128355741500854,1.2990459203720093,1.314410138130188
2011-01-14,1.335327386856079,1.3065127372741698,1.3149767696857453
2011-01-17,1.3380253314971924,1.3162163496017456,1.3160530567169189
2011-01-18,1.3283917903900146,1.3225955724716187,1.316882532835007
2011-01-19,1.337810516357422,1.3304781198501587,1.318322890996933
2011-01-20,1.3452069759368896,1.3369524002075197,1.3200060307979584
2011-01-21,1.3468012809753418,1.339247179031372,1.3217103481292725
2011-01-24,1.361952543258667,1.344032621383667,1.3244091749191285
2011-01-25,1.364405393600464,1.351235342025757,1.326681172847748
2011-01-26,1.3686069250106812,1.3573946237564087,1.3296801924705506
2011-01-27,1.3710086345672607,1.362554955482483,1.332107925415039
2011-01-28,1.3723068237304688,1.3676560640335085,1.3342171013355255
2011-01-31,1.3572757244110107,1.366720700263977,1.33529132604599
2011-02-01,1.3713847398757937,1.368116569519043,1.3370763540267945
2011-02-02,1.382991909980774,1.3709935665130617,1.3396205604076383
2011-02-03,1.3817880153656006,1.3731494426727295,1.3429256796836853
2011-02-04,1.362453579902649,1.3711787939071656,1.346148693561554
2011-02-07,1.357496738433838,1.3712229967117309,1.3495481669902802
2011-02-08,1.359194278717041,1.3687849044799805,1.3526830971240995
2011-02-09,1.3626948595046997,1.3647254943847655,1.355897951126099
2011-02-10,1.372099757194519,1.362787842750549,1.3588611602783205
2011-02-11,1.3601926565170288,1.3623356580734254,1.3601044237613678
2011-02-14,1.3510043621063232,1.3610371828079224,1.3607533752918244
2011-02-15,1.3481086492538452,1.3588200569152833,1.361739218235016
2011-02-16,1.3498555421829224,1.3562521934509275,1.362341469526291
2011-02-17,1.357533574104309,1.3533389568328855,1.3629577994346618
2011-02-18,1.3626019954681396,1.3538208246231078,1.3637478351593018
2011-02-21,1.3713470697402954,1.3578893661499023,1.3642175614833831
2011-02-22,1.3682323694229126,1.3619141101837158,1.3644089102745056
2011-02-23,1.3673717975616455,1.3654173612594604,1.3643471539020535
2011-02-24,1.3764055967330933,1.3691917657852173,1.3646170020103454
2011-02-25,1.381998062133789,1.373070979118347,1.3651015639305115
2011-02-28,1.373437762260437,1.3734891176223756,1.3659096658229828
2011-03-01,1.3821508884429932,1.3762728214263915,1.3664479732513428
2011-03-02,1.3771828413009644,1.3782350301742554,1.3661575198173523
2011-03-03,1.3866548538208008,1.380284881591797,1.3664008617401122
2011-03-04,1.3958877325057983,1.3830628156661988,1.3680725693702698
2011-03-07,1.3990709781646729,1.3881894588470458,1.3701512813568115
2011-03-08,1.3963944911956787,1.391038179397583,1.3720112919807437
2011-03-09,1.3897961378097534,1.3935608386993408,1.373366355895996
2011-03-10,1.3902212381362915,1.394274115562439,1.3742724299430846
2011-03-11,1.3801289796829224,1.3911223649978637,1.3752692461013794
2011-03-14,1.3934563398361206,1.3899994373321534,1.3773918449878693
2011-03-15,1.3992079496383667,1.3905621290206909,1.3799468100070953
2011-03-16,1.3986209630966189,1.392327094078064,1.3823850810527802
2011-03-17,1.3884838819503784,1.3919796228408814,1.3839325964450837
2011-03-18,1.4032920598983765,1.396612238883972,1.3859670996665954
2011-03-21,1.4170527458190918,1.4013315200805665,1.3882523834705354
2011-03-22,1.4217066764831543,1.405831265449524,1.3909260988235477
2011-03-23,1.4168118238449097,1.409469437599182,1.3933981001377105
2011-03-24,1.4105963706970217,1.4138919353485109,1.395107638835907
2011-03-25,1.4171934127807615,1.416672205924988,1.3968674063682556
2011-03-28,1.402603268623352,1.4137823104858398,1.3983256816864014
2011-03-29,1.4079747200012207,1.411035919189453,1.3996168732643128
2011-03-30,1.411113977432251,1.4098963499069217,1.4013134300708772
2011-03-31,1.4121301174163818,1.4102030992507937,1.4025871932506562
2011-04-01,1.415869116783142,1.4099382400512694,1.4035862624645232
2011-04-04,1.4223334789276123,1.4138842821121216,1.4047493875026702
2011-04-05,1.422009825706482,1.4166913032531738,1.4060301542282103
2011-04-06,1.4219088554382324,1.4188502788543702,1.4076357901096344
2011-04-07,1.4335273504257202,1.4231297254562378,1.4098010957241058
2011-04-08,1.430206060409546,1.4259971141815186,1.412304949760437
2011-04-11,1.446215271949768,1.4307734727859498,1.4149428963661197
2011-04-12,1.4437931776046753,1.4351301431655883,1.4171721577644347
2011-04-13,1.447638988494873,1.4402761697769164,1.4196230590343475
2011-04-14,1.444210171699524,1.4424127340316772,1.4224093735218049
2011-04-15,1.4432096481323242,1.445013451576233,1.4244052529335025
2011-04-18,1.4412959814071655,1.4440295934677123,1.425617414712906
2011-04-19,1.4223941564559937,1.439749789237976,1.425651788711548
2011-04-20,1.433794617652893,1.43698091506958,1.426500928401947
2011-04-21,1.4513999223709106,1.4384188652038574,1.4285411059856414
2011-04-22,1.455498218536377,1.440876579284668,1.4304563462734223
2011-04-25,1.4557099342346191,1.4437593698501587,1.4331116795539856
2011-04-26,1.4578959941864014,1.4508597373962402,1.4356077432632446
2011-04-27,1.4687954187393188,1.4578598976135253,1.438491815328598
2011-04-28,1.477999925613403,1.463179898262024,1.441785305738449
2011-04-29,1.484406352043152,1.468961524963379,1.4452121675014495
2011-05-02,1.4793994426727295,1.473699426651001,1.4480654656887055
2011-05-03,1.4823819398880005,1.4785966157913208,1.4510840713977813
2011-05-04,1.4833273887634275,1.4815030097961426,1.4541549980640411
2011-05-05,1.4829754829406738,1.4824981212615966,1.456627404689789
2011-05-06,1.454439640045166,1.4765047788619996,1.4578390836715698
2011-05-09,1.4352967739105225,1.4676842451095582,1.4572931587696076
2011-05-10,1.4376078844070437,1.4587294340133667,1.456983894109726
2011-05-11,1.44110906124115,1.4502857685089112,1.4566573977470398
2011-05-12,1.4211004972457886,1.4379107713699342,1.455501914024353
2011-05-13,1.423791527748108,1.4317811489105223,1.454531008005142
2011-05-16,1.4077963829040527,1.4262810707092286,1.4528560280799865
2011-05-17,1.415808916091919,1.4219212770462035,1.4525267660617829
2011-05-18,1.4268999099731443,1.4190794467926025,1.4521820306777955
2011-05-19,1.4255167245864868,1.4199626922607422,1.4508878707885742
2011-05-20,1.4316186904907229,1.421528124809265,1.4496938943862916
2011-05-23,1.4105764627456665,1.422084140777588,1.4474372208118438
2011-05-24,1.403666377067566,1.4196556329727172,1.444725739955902
2011-05-25,1.4099003076553345,1.4162557125091553,1.4417809844017029
2011-05-26,1.4084903001785278,1.4128504276275635,1.4383055031299592
2011-05-27,1.4135074615478516,1.4092281818389891,1.434760558605194
2011-05-30,1.4297356605529783,1.4130600214004516,1.4322773694992066
2011-05-31,1.432233810424805,1.4187735080718995,1.4297699630260468
2011-06-01,1.4427932500839231,1.4253520965576172,1.4277432560920715
2011-06-02,1.434493899345398,1.4305528163909913,1.4253191769123077
2011-06-03,1.4486035108566284,1.4375720262527465,1.4250273704528809
2011-06-06,1.465502142906189,1.4447253227233887,1.4265376389026645
2011-06-07,1.458299994468689,1.4499385595321654,1.4275722444057464
2011-06-08,1.4686013460159302,1.455100178718567,1.4289468586444856
2011-06-09,1.4601950645446775,1.460240411758423,1.4309015870094297
2011-06-10,1.451568365097046,1.4608333826065063,1.4322904288768767
2011-06-13,1.4332603216171265,1.454385018348694,1.4335636258125304
2011-06-14,1.4416908025741575,1.4510631799697875,1.4348577201366424
2011-06-15,1.4450031518936155,1.4463435411453245,1.435762882232666
2011-06-16,1.4181982278823853,1.437944173812866,1.435396957397461
2011-06-17,1.419909954071045,1.4316124916076658,1.4348115205764769
2011-06-20,1.4285101890563965,1.4306624650955198,1.4357082068920133
2011-06-21,1.4325416088104248,1.4288326263427735,1.4371519684791565
2011-06-22,1.4381660223007202,1.4274652004241943,1.4385652542114256
2011-06-23,1.4314342737197876,1.4301124095916748,1.4397124528884886
2011-06-24,1.427001714706421,1.43153076171875,1.440387165546417
2011-06-27,1.4171332120895386,1.4292553663253784,1.4397570431232452
2011-06-28,1.4316802024841309,1.4290830850601195,1.439729362726211
2011-06-29,1.4357914924621582,1.4286081790924072,1.4393792748451233
2011-06-30,1.4478904008865356,1.431899404525757,1.4400490999221802
2011-07-01,1.4496954679489136,1.436438155174255,1.4401036977767945
2011-07-04,1.4539955854415894,1.4438106298446656,1.4395283699035644
2011-07-05,1.4553074836730957,1.4485360860824583,1.4393787443637849
2011-07-06,1.4428139925003052,1.4499405860900878,1.4380893766880036
2011-07-07,1.4331575632095337,1.4469940185546877,1.4367375016212462
2011-07-08,1.4364513158798218,1.444345188140869,1.4359816491603852
2011-07-11,1.4201923608779907,1.437584543228149,1.4353282511234284
2011-07-12,1.4040604829788208,1.4273351430892944,1.4334467351436615
2011-07-13,1.3969016075134275,1.418152666091919,1.431041657924652
2011-07-14,1.4234267473220823,1.4162065029144286,1.431303083896637
2011-07-15,1.4157286882400513,1.4120619773864749,1.4310940206050873
2011-07-18,1.412309646606445,1.4104854345321656,1.4302839934825895
2011-07-19,1.411193609237671,1.4119120597839356,1.429216593503952
2011-07-20,1.417293906211853,1.4159905195236206,1.4281729876995086
2011-07-21,1.427001714706421,1.4167055130004882,1.4279513597488402
2011-07-22,1.4420026540756226,1.4219603061676025,1.4287014067173005
2011-07-25,1.4388489723205566,1.4272681713104247,1.4297871947288514
2011-07-26,1.4371533393859863,1.432460117340088,1.430060851573944
2011-07-27,1.450810194015503,1.439163374900818,1.4308117866516112
2011-07-28,1.4372979402542114,1.441222620010376,1.4302821636199952
2011-07-29,1.4331985712051392,1.4394618034362794,1.4294573187828064
2011-08-01,1.4363688230514526,1.4389657735824586,1.4285759806632996
2011-08-02,1.4262080192565918,1.4367767095565795,1.4271210074424745
2011-08-03,1.417333960533142,1.4300814628601075,1.4258470058441162
2011-08-04,1.4352967739105225,1.4296812295913697,1.4259539663791656
2011-08-05,1.4067071676254272,1.4243829488754272,1.424466758966446
2011-08-08,1.4294085502624512,1.422990894317627,1.424927568435669
2011-08-09,1.417072892189026,1.4211638689041135,1.4255781888961792
2011-08-10,1.4383108615875244,1.4253592491149902,1.427648651599884
2011-08-11,1.4124692678451538,1.4207937479019166,1.4271007776260376
2011-08-12,1.4226369857788086,1.4239797115325927,1.4274461925029756
2011-08-15,1.4274091720581057,1.4235798358917235,1.4282011687755585
2011-08-16,1.4438347816467283,1.428932213783264,1.4298332273960113
2011-08-17,1.439801812171936,1.4292304039001464,1.4309586226940154
2011-08-18,1.4429181814193726,1.4353201866149905,1.4317544460296632
2011-08-19,1.4324390888214111,1.4372806072235107,1.4312762677669526
2011-08-22,1.4369261264801023,1.4391839981079102,1.43118012547493
2011-08-23,1.436100721359253,1.4376371860504151,1.4311274945735932
2011-08-24,1.4437098503112793,1.4384187936782835,1.430772477388382
2011-08-25,1.44123375415802,1.4380819082260132,1.4309692680835724
2011-08-26,1.4372979402542114,1.4390536785125732,1.431174236536026
2011-08-29,1.449506402015686,1.44156973361969,1.4318311154842376
2011-08-30,1.4524328708648682,1.444836163520813,1.4331423580646514
2011-08-31,1.4433138370513916,1.4447569608688355,1.434441351890564
2011-09-01,1.4374631643295288,1.4440028429031373,1.4345496714115142
2011-09-02,1.4262080192565918,1.4417848587036133,1.4355247139930725
2011-09-05,1.41576886177063,1.435037350654602,1.4348427295684814
2011-09-06,1.4063115119934082,1.42581307888031,1.4343046605587009
2011-09-07,1.4003249406814575,1.4172152996063232,1.4324053645133972
2011-09-08,1.4085696935653689,1.4114366054534913,1.432210385799408
2011-09-09,1.390414476394653,1.4042778968811036,1.4305992603302002
2011-09-12,1.3600815534591677,1.393140435218811,1.4272328794002531
2011-09-13,1.3660268783569336,1.385083508491516,1.4233424842357636
2011-09-14,1.3686069250106812,1.3787399053573608,1.4197827398777008
2011-09-15,1.374608278274536,1.3719476222991944,1.416367244720459
2011-09-16,1.3869048357009888,1.3712456941604614,1.414090532064438
2011-09-19,1.370144605636597,1.3732583045959472,1.4107514560222625
2011-09-20,1.3605626821517944,1.3721654653549191,1.4069745540618896
2011-09-21,1.369394063949585,1.3723228931427005,1.4032587647438048
2011-09-22,1.3586033582687378,1.3691219091415403,1.3991272449493408
2011-09-23,1.348090410232544,1.3613590240478517,1.3946668684482575
2011-09-26,1.3547013998031616,1.3582703828811646,1.389926618337631
2011-09-27,1.351807951927185,1.3565194368362428,1.3848953723907471
2011-09-28,1.3582342863082886,1.3542874813079837,1.3806413948535918
