Date,Close
2011-01-24,10.141785621643066
2011-01-25,10.260497093200684
2011-01-26,10.33413314819336
2011-01-27,10.314897537231444
2011-01-28,10.101211547851562
2011-01-31,10.19798755645752
2011-02-01,10.36959743499756
2011-02-02,10.348258018493652
2011-02-03,10.321810722351074
2011-02-04,10.413774490356444
2011-02-07,10.575469017028809
2011-02-08,10.675247192382812
2011-02-09,10.764206886291504
2011-02-11,10.724838256835938
2011-02-14,10.79486083984375
2011-02-15,10.81650161743164
2011-02-16,10.913575172424316
2011-02-17,10.768415451049805
2011-02-18,10.535794258117676
2011-02-22,10.176648139953612
2011-02-23,10.297163009643556
2011-02-24,10.30498218536377
2011-02-25,10.463664054870604
2011-02-28,10.61544132232666
2011-03-01,10.498228073120115
2011-03-02,10.582677841186523
2011-03-03,10.806280136108398
2011-03-04,10.81950855255127
2011-03-07,10.680058479309082
2011-03-08,10.6920747756958
2011-03-09,10.593199729919434
2011-03-10,10.418885231018066
2011-03-11,10.57877254486084
2011-03-14,10.625956535339355
2011-03-15,10.38161849975586
2011-03-17,10.057332038879396
2011-03-18,9.93801975250244
2011-03-21,10.1973876953125
2011-03-22,10.254487991333008
2011-03-23,10.194080352783203
2011-03-24,10.367793083190918
2011-03-25,10.565247535705566
2011-03-28,10.532190322875977
2011-03-29,10.54781723022461
2011-03-30,10.477788925170898
2011-03-31,10.474183082580566
2011-04-01,10.355470657348633
2011-04-04,10.254182815551758
2011-04-05,10.185065269470217
2011-04-06,10.15951442718506
2011-04-07,10.160717010498049
2011-04-08,10.069958686828612
2011-04-11,9.94192600250244
2011-04-12,9.990015029907228
2011-04-13,10.1021146774292
2011-04-14,9.990610122680664
2011-04-15,9.841545104980469
2011-04-18,9.97347927093506
2011-04-19,10.154109001159668
2011-04-20,10.290853500366213
2011-04-21,10.539999008178713
2011-04-25,10.609427452087402
2011-04-26,10.53158950805664
2011-04-27,10.523473739624023
2011-04-28,10.42128849029541
2011-05-02,10.407161712646484
2011-05-03,10.46486473083496
2011-05-04,10.5060396194458
2011-05-05,10.42128849029541
2011-05-06,10.418582916259766
2011-05-09,10.446831703186035
2011-05-10,10.502433776855469
2011-05-11,10.435713768005373
2011-05-12,10.415881156921388
2011-05-13,10.23344898223877
2011-05-16,10.017059326171877
2011-05-17,10.102412223815918
2011-05-18,10.214519500732422
2011-05-19,10.234350204467772
2011-05-20,10.074764251708984
2011-05-23,10.050118446350098
2011-05-24,9.983697891235352
2011-05-25,10.121652603149414
2011-05-26,10.068154335021973
2011-05-27,10.140583992004396
2011-05-31,10.453746795654297
2011-06-01,10.384020805358888
2011-06-02,10.40175437927246
2011-06-03,10.321810722351074
2011-06-06,10.15951442718506
2011-06-07,9.979190826416016
2011-06-08,9.985203742980955
2011-06-09,9.96266269683838
2011-06-10,9.79466152191162
2011-06-13,9.815698623657228
2011-06-14,9.99121379852295
2011-06-15,9.820208549499512
2011-06-16,9.772421836853027
2011-06-17,9.625154495239258
2011-06-20,9.47668743133545
2011-06-21,9.776626586914062
2011-06-22,9.695780754089355
2011-06-23,9.954852104187012
2011-06-24,9.808184623718262
2011-06-27,9.979190826416016
2011-06-28,10.075967788696287
2011-06-29,10.039301872253418
2011-06-30,10.088289260864258
2011-07-01,10.31640338897705
2011-07-05,10.501832962036133
2011-07-06,10.571863174438477
2011-07-07,10.735357284545898
2011-07-08,10.810791015625
2011-07-11,10.639179229736328
2011-07-12,10.631669998168944
2011-07-13,10.760000228881836
2011-07-14,10.75248908996582
2011-07-15,10.96737003326416
2011-07-18,11.234256744384766
2011-07-19,11.325920104980469
2011-07-21,11.63968563079834
2011-07-22,11.820310592651367
2011-07-25,11.976592063903809
2011-07-26,12.124162673950195
2011-07-27,11.798973083496094
2011-07-28,11.775827407836914
2011-07-29,11.73556137084961
2011-08-01,11.923994064331056
2011-08-02,11.68837547302246
2011-08-03,11.798372268676758
2011-08-04,11.341548919677734
2011-08-11,11.231249809265137
2011-08-12,11.33012866973877
2011-08-15,11.523073196411133
2011-08-16,11.435018539428713
2011-08-17,11.433815002441406
2011-08-18,11.00133228302002
2011-08-19,10.700191497802734
2011-08-22,10.712512016296388
2011-08-23,11.228245735168455
2011-08-24,11.305782318115234
2011-08-25,11.231849670410156
2011-08-26,11.528186798095703
2011-08-29,11.72023105621338
2011-08-30,11.720833778381348
2011-08-31,11.565754890441896
2011-09-01,11.451546669006348
2011-09-02,11.24176788330078
2011-09-06,11.4127779006958
2011-09-07,11.538704872131348
2011-09-08,11.545015335083008
2011-09-09,11.344854354858398
2011-09-12,11.41878890991211
2011-09-13,11.55944538116455
2011-09-14,11.70009422302246
2011-09-15,11.810093879699709
2011-09-16,12.036698341369627
2011-09-19,12.37120532989502
2011-09-20,12.425902366638184
2011-09-21,12.386534690856934
2011-09-23,12.150906562805176
2011-09-26,12.116942405700684
2011-09-27,11.999431610107422
2011-09-28,11.93181324005127
2011-09-29,11.738261222839355
2011-09-30,11.460262298583984
2011-10-03,11.258299827575684
2011-10-05,11.367996215820312
2011-10-06,11.341548919677734
2011-10-07,11.114036560058594
2011-10-10,11.685365676879885
2011-10-11,12.03039264678955
2011-10-12,12.08749294281006
2011-10-13,12.275033950805664
2011-10-14,12.682866096496582
2011-10-17,12.62246036529541
2011-10-20,11.88071632385254
2011-10-21,11.807388305664062
2011-10-24,12.19508934020996
2011-10-25,11.954656600952148
2011-10-26,12.039708137512209
2011-10-27,12.162627220153809
2011-10-28,12.170440673828123
2011-10-31,12.165334701538086
2011-11-01,11.916784286499023
2011-11-02,11.94383430480957
2011-11-03,12.113937377929688
2011-11-04,12.028885841369627
2011-11-07,12.013562202453612
2011-11-08,12.20891571044922
2011-11-09,11.879817962646484
2011-11-10,11.577474594116213
2011-11-11,11.55944538116455
2011-11-14,11.398345947265623
2011-11-15,11.685967445373535
2011-11-16,11.563949584960938
2011-11-17,11.342750549316406
2011-11-18,11.268514633178713
2011-11-21,11.090295791625977
2011-11-22,11.315698623657228
2011-11-23,11.029589653015137
2011-11-25,10.926796913146973
2011-11-28,11.303977012634276
2011-11-29,11.216222763061523
2011-11-30,11.486708641052246
2011-12-01,11.658917427062988
2011-12-02,11.712116241455078
2011-12-05,11.811594009399414
2011-12-06,11.74968147277832
2011-12-07,11.693782806396484
2011-12-08,11.740968704223633
2011-12-09,11.829928398132324
2011-12-12,11.776433944702148
2011-12-13,11.685365676879885
2011-12-14,11.426298141479492
2011-12-15,11.388731956481934
2011-12-16,11.451251983642578
2011-12-19,11.487010955810549
2011-12-20,11.899957656860352
2011-12-21,11.914979934692385
2011-12-22,11.978096961975098
2011-12-23,12.121756553649902
2011-12-27,12.217927932739258
2011-12-28,12.101016998291016
2011-12-29,12.175551414489746
2011-12-30,12.171940803527832
2012-01-03,12.35918140411377
2012-01-04,12.425600051879885
2012-01-05,12.56355094909668
2012-01-06,12.694890022277832
2012-01-09,12.674752235412598
2012-01-10,12.720133781433104
2012-01-11,12.69939422607422
2012-01-12,12.664532661437988
2012-01-13,12.617050170898438
2012-01-17,12.76401710510254
2012-01-18,12.896553993225098
2012-01-19,12.85567855834961
2012-01-20,12.631772994995115
2012-01-23,12.845458984375
2012-01-24,12.635080337524414
2012-01-26,13.362995147705078
2012-01-27,13.442641258239746
2012-01-30,13.61484432220459
2012-01-31,13.719133377075195
2012-02-01,13.710419654846191
2012-02-02,13.678261756896973
2012-02-03,13.81531047821045
2012-02-06,13.944243431091309
2012-02-07,14.090302467346191
2012-02-08,14.326231002807615
2012-02-10,14.829336166381836
2012-02-13,15.105230331420898
2012-02-14,15.311408042907717
2012-02-17,15.090808868408203
2012-02-21,15.473398208618164
2012-02-22,15.418994903564451
2012-02-23,15.519680976867676
2012-02-24,15.700601577758787
2012-02-27,15.80129051208496
2012-02-28,16.091306686401367
2012-03-01,16.363603591918945
2012-03-02,16.384944915771484
2012-03-05,16.023691177368164
2012-03-06,15.936532020568848
2012-03-07,15.949456214904783
2012-03-08,16.28907585144043
2012-03-09,16.384639739990234
2012-03-12,16.589916229248047
2012-03-13,17.07377815246582
2012-03-16,17.598833084106445
2012-03-20,18.211639404296875
2012-03-21,18.107648849487305
2012-03-22,18.012680053710938
2012-03-23,17.913799285888672
2012-03-26,18.242292404174805
2012-03-27,18.46770477294922
2012-03-28,18.56206703186035
2012-03-29,18.32884407043457
2012-03-30,18.01898956298828
2012-04-02,18.59242248535156
2012-04-03,18.913692474365234
2012-04-04,18.76313591003418
2012-04-05,19.04474258422852
2012-04-09,19.12137794494629
2012-04-11,18.819929122924805
2012-04-12,18.716842651367188
2012-04-13,18.18969345092773
2012-04-19,17.65503692626953
2012-04-26,18.26392936706543
2012-04-27,18.12267303466797
2012-04-30,17.551050186157227
2012-05-01,17.495445251464844
2012-05-02,17.611154556274414
2012-05-03,17.486125946044922
2012-05-04,16.988126754760742
2012-05-07,17.115251541137695
2012-05-08,17.076187133789062
2012-05-09,17.10623550415039
2012-05-10,17.146512985229492
2012-05-11,17.032005310058594
2012-05-14,16.77684783935547
2012-05-15,16.625072479248047
2012-05-16,16.411991119384766
2012-05-17,15.932327270507812
2012-05-18,15.940139770507812
2012-05-21,16.868812561035156
2012-05-22,16.739276885986328
2012-05-23,17.147716522216797
2012-05-24,16.9902286529541
2012-05-25,16.8991641998291
2012-05-29,17.19911003112793
2012-05-30,17.4064884185791
2012-05-31,17.36320686340332
2012-06-01,16.860095977783203
2012-06-04,16.95927619934082
2012-06-05,16.915401458740234
2012-06-06,17.174766540527344
2012-06-07,17.18258285522461
2012-06-08,17.44104766845703
2012-06-11,17.166044235229492
2012-06-12,17.316024780273438
2012-06-13,17.19580078125
2012-06-14,17.176870346069336
2012-06-15,17.2550048828125
2012-06-18,17.60514259338379
2012-06-19,17.654130935668945
2012-06-20,17.603940963745117
2012-06-21,17.361412048339844
2012-06-22,17.494544982910156
2012-06-25,17.154027938842773
2012-06-26,17.191898345947266
2012-06-27,17.266130447387695
2012-06-28,17.102338790893555
2012-06-29,17.551645278930664
2012-07-02,17.807697296142578
2012-07-03,18.014781951904297
2012-07-05,18.331249237060547
2012-07-06,18.209226608276367
2012-07-09,18.44996452331543
2012-07-10,18.279258728027344
2012-07-11,18.16565704345703
2012-07-12,17.99945068359375
2012-07-13,18.1818790435791
2012-07-16,18.24018669128418
2012-07-17,18.241085052490234
2012-07-18,18.22065544128418
2012-07-19,18.4628849029541
2012-07-20,18.16174697875977
2012-07-23,18.147619247436523
2012-07-24,18.06015968322754
2012-07-26,17.27755355834961
2012-07-27,17.586503982543945
2012-07-30,17.88313865661621
2012-07-31,18.355897903442383
2012-08-01,18.237178802490234
2012-08-02,18.266632080078125
2012-08-03,18.50436782836914
2012-08-06,18.71023178100586
2012-08-07,18.66094398498535
2012-08-08,18.62938499450684
2012-08-09,18.73563003540039
2012-08-10,18.76491355895996
2012-08-13,19.015438079833984
2012-08-14,19.06644058227539
2012-08-15,19.04048156738281
2012-08-16,19.20679473876953
2012-08-17,19.56205177307129
2012-08-20,20.07636833190918
2012-08-21,19.80200386047364
2012-08-22,20.188650131225582
2012-08-23,20.00030899047852
2012-08-24,20.01811790466309
2012-08-27,20.39420318603516
2012-08-28,20.367645263671875
2012-08-29,20.327497482299805
2012-08-30,20.037738800048828
2012-08-31,20.07908821105957
2012-09-04,20.372766494750977
2012-09-05,20.22970199584961
2012-09-06,20.412006378173828
2012-09-07,20.53787422180176
2012-09-10,20.00363540649414
2012-09-11,19.93874168395996
2012-09-12,20.2164249420166
2012-09-13,20.61453628540039
2012-09-14,20.86506080627441
2012-09-17,21.12161064147949
2012-09-18,21.1859073638916
2012-09-19,21.19164085388184
2012-09-20,21.089017868041992
2012-09-21,21.130970001220703
2012-09-24,20.85026931762696
2012-09-25,20.329608917236328
2012-09-26,20.07727813720703
2012-09-27,20.56444358825684
2012-09-28,20.13522720336914
2012-10-01,19.902511596679688
2012-10-02,19.960468292236328
2012-10-03,20.266525268554688
2012-10-04,20.12617492675781
2012-10-05,19.69726753234864
2012-10-08,19.26202964782715
2012-10-09,19.192005157470703
2012-10-10,19.34472846984864
2012-10-11,18.958080291748047
2012-10-12,19.00667953491211
2012-10-15,19.15911102294922
2012-10-16,19.612756729125977
2012-10-17,19.45640563964844
2012-10-18,19.095109939575195
2012-10-19,18.40693092346192
2012-10-22,19.13707733154297
2012-10-23,18.51318550109864
2012-10-24,18.617918014526367
2012-10-25,18.397884368896484
2012-10-31,17.968677520751953
2012-11-01,18.0054931640625
2012-11-02,17.409685134887695
2012-11-05,17.645715713500977
2012-11-06,17.59229850769043
2012-11-07,16.919164657592773
2012-11-12,16.459196090698242
2012-11-13,16.46131706237793
2012-11-14,16.278779983520508
2012-11-15,15.937369346618652
2012-11-19,17.153547286987305
2012-11-20,17.007394790649414
2012-11-21,17.031352996826172
2012-11-23,17.328500747680664
2012-11-26,17.87519073486328
2012-11-27,17.73116111755371
2012-11-28,17.675365447998047
2012-11-29,17.870031356811523
2012-11-30,17.746326446533203
2012-12-03,17.773916244506836
2012-12-04,17.46038818359375
2012-12-07,16.168716430664062
2012-12-10,16.064720153808594
2012-12-11,16.415536880493164
2012-12-12,16.343061447143555
2012-12-13,16.060771942138672
2012-12-17,15.731491088867188
2012-12-18,16.188426971435547
2012-12-19,15.958292007446287
2012-12-20,15.819413185119627
2012-12-21,15.74664306640625
2012-12-24,15.772114753723145
2012-12-26,15.554712295532228
2012-12-27,15.617173194885254
2012-12-28,15.451321601867676
2012-12-31,16.13597297668457
2013-01-02,16.64719009399414
2013-01-03,16.43705940246582
2013-01-04,15.979211807250977
2013-01-07,15.885208129882812
2013-01-08,15.927969932556152
2013-01-09,15.679028511047363
2013-01-10,15.87339210510254
2013-01-11,15.776062965393066
2013-01-14,15.21360206604004
2013-01-16,15.345200538635254
2013-01-17,15.24180030822754
2013-01-18,15.160537719726562
2013-01-22,15.305170059204102
2013-01-23,15.585341453552246
2013-01-28,13.639331817626951
2013-01-29,13.895241737365724
2013-01-30,13.851581573486328
2013-01-31,13.810951232910156
2013-02-01,13.754249572753906
2013-02-04,13.41162109375
2013-02-05,13.882205963134766
2013-02-06,13.867350578308104
2013-02-07,14.279680252075195
2013-02-08,14.485843658447266
2013-02-11,14.636808395385742
2013-02-12,14.26992130279541
2013-02-13,14.242774963378906
2013-02-14,14.229968070983888
2013-02-15,14.033865928649902
2013-02-19,14.028681755065918
2013-02-20,13.68893814086914
2013-02-21,13.60384750366211
2013-02-22,13.748711585998535
2013-02-25,13.50442600250244
2013-02-26,13.692596435546877
2013-02-27,13.558403968811035
2013-02-28,13.4617280960083
2013-03-01,13.128387451171877
2013-03-04,12.81059741973877
2013-03-05,13.148818016052246
2013-03-06,12.98169231414795
2013-03-07,13.131739616394045
2013-03-08,13.166508674621582
2013-03-11,13.354068756103516
2013-03-12,13.066168785095217
2013-03-13,13.063732147216797
2013-03-14,13.190296173095703
2013-03-15,13.530653953552246
2013-03-18,13.898454666137695
2013-03-19,13.860947608947754
2013-03-20,13.787443161010742
2013-03-21,13.807266235351562
2013-03-22,14.087239265441896
2013-03-25,14.138169288635254
2013-03-26,14.06375503540039
2013-03-27,13.787443161010742
2013-03-28,13.500155448913574
2013-04-01,13.080806732177734
2013-04-02,13.107647895812988
2013-04-03,13.17474365234375
2013-04-04,13.044519424438477
2013-04-05,12.90666961669922
2013-04-08,12.99846363067627
2013-04-09,13.021949768066406
2013-04-10,13.287583351135254
2013-04-11,13.246109008789062
2013-04-12,13.107954978942873
2013-04-15,12.8045015335083
2013-04-16,12.999378204345703
2013-04-18,11.956663131713867
2013-04-19,11.910306930541992
2013-04-22,12.15855598449707
2013-04-23,12.386070251464844
2013-04-25,12.45469093322754
2013-04-26,12.72368621826172
2013-04-29,13.117712020874023
2013-04-30,13.503814697265623
2013-05-01,13.397377967834473
2013-05-02,13.58738136291504
2013-05-03,13.723396301269531
2013-05-06,14.050641059875488
2013-05-07,13.988119125366213
2013-05-08,14.146095275878906
2013-05-09,14.022682189941406
2013-05-10,13.906028747558594
2013-05-13,13.96036434173584
2013-05-14,13.626350402832031
2013-05-15,13.165550231933594
2013-05-16,13.34145736694336
2013-05-17,13.300936698913574
2013-05-20,13.597804069519045
2013-05-21,13.497417449951172
2013-05-22,13.549297332763672
2013-05-23,13.573549270629885
2013-05-24,13.665952682495115
2013-05-28,13.552059173583984
2013-05-29,13.65981388092041
2013-05-30,13.863354682922363
2013-05-31,13.806561470031738
2013-06-03,13.836953163146973
2013-06-04,13.793663024902344
2013-06-05,13.664724349975586
2013-06-06,13.4605712890625
2013-06-07,13.563417434692385
2013-06-10,13.473776817321776
2013-06-11,13.43417263031006
2013-06-12,13.268088340759276
2013-06-13,13.38382339477539
2013-06-14,13.202393531799316
2013-06-17,13.262255668640137
2013-06-18,13.255197525024414
2013-06-19,12.985958099365234
2013-06-20,12.796849250793455
2013-06-21,12.694311141967772
2013-06-24,12.357842445373535
2013-06-25,12.360605239868164
2013-06-26,12.220614433288574
2013-06-27,12.08891487121582
2013-06-28,12.17333698272705
2013-07-01,12.562914848327637
2013-07-02,12.847503662109377
2013-07-03,12.91841983795166
2013-07-05,12.814650535583496
2013-07-08,12.741893768310549
2013-07-09,12.966002464294434
2013-07-10,12.91627025604248
2013-07-11,13.117657661437988
2013-07-12,13.093714714050291
2013-07-15,13.12226390838623
2013-07-16,13.206995964050291
2013-07-17,13.210373878479004
2013-07-18,13.25488567352295
2013-07-19,13.045821189880373
2013-07-22,13.087573051452637
2013-07-23,12.862853050231934
2013-07-24,13.523508071899414
2013-07-25,13.46180248260498
2013-07-26,13.538246154785156
2013-07-29,13.747003555297852
2013-07-30,13.916770935058594
2013-07-31,13.892520904541016
2013-08-01,14.019919395446776
2013-08-02,14.199822425842283
2013-08-05,14.411957740783691
2013-08-06,14.283020973205566
2013-08-07,14.27472972869873
2013-08-08,14.246302604675291
2013-08-09,14.043582916259766
2013-08-12,14.442530632019045
2013-08-14,15.404829025268556
2013-08-15,15.386600494384766
2013-08-16,15.523188591003418
2013-08-19,15.6903715133667
2013-08-20,15.484246253967283
2013-08-21,15.52410888671875
2013-08-22,15.542654037475586
2013-08-23,15.482707977294922
2013-08-26,15.542964935302734
2013-08-27,15.098584175109863
2013-08-28,15.169968605041504
2013-08-29,15.19469165802002
2013-08-30,15.05625343322754
2013-09-03,15.09827995300293
2013-09-04,15.410696029663086
2013-09-05,15.305012702941896
2013-09-06,15.39617919921875
2013-09-09,15.641855239868164
2013-09-10,15.285547256469728
2013-09-12,14.607239723205566
2013-09-13,14.366509437561035
2013-09-16,13.909771919250488
2013-09-17,14.070466995239258
2013-09-18,14.359710693359377
2013-09-19,14.595189094543455
2013-09-20,14.444076538085938
2013-09-23,15.161938667297363
2013-09-24,15.114347457885742
2013-09-25,14.880415916442873
2013-09-26,15.025346755981444
2013-09-27,14.918118476867676
2013-09-30,14.732708930969238
2013-10-01,15.07911777496338
2013-10-02,15.12856674194336
2013-10-03,14.93851089477539
2013-10-04,14.926770210266112
2013-10-07,15.072628021240234
2013-10-08,14.862188339233398
2013-10-09,15.036783218383787
2013-10-10,15.131033897399902
2013-10-11,15.228996276855469
2013-10-14,15.32880687713623
2013-10-15,15.410390853881836
2013-10-16,15.485486030578612
2013-10-17,15.590243339538574
2013-10-18,15.725905418395996
2013-10-21,16.11125946044922
2013-10-22,16.065214157104492
2013-10-23,16.22251319885254
2013-10-24,16.43727684020996
2013-10-25,16.25341033935547
2013-10-28,16.374544143676758
2013-10-29,15.966629981994627
2013-10-30,16.220653533935547
2013-10-31,16.152667999267578
2013-11-01,16.070159912109375
2013-11-04,16.277822494506836
2013-11-05,16.23764991760254
2013-11-06,16.191640853881836
2013-11-07,15.92961597442627
2013-11-08,16.18045425415039
2013-11-11,16.13353157043457
2013-11-12,16.163366317749023
2013-11-13,16.182632446289062
2013-11-14,16.416685104370117
2013-11-15,16.318153381347656
2013-11-18,16.120466232299805
2013-11-19,16.149065017700195
2013-11-20,16.00763511657715
2013-11-21,16.198482513427734
2013-11-22,16.156831741333008
2013-11-25,16.279298782348633
2013-11-26,16.579565048217773
2013-11-27,16.96996307373047
2013-11-29,17.284208297729492
2013-12-02,17.133771896362305
2013-12-03,17.602792739868164
2013-12-04,17.56177520751953
2013-12-05,17.65191650390625
2013-12-06,17.406984329223633
2013-12-09,17.60622787475586
2013-12-10,17.57887077331543
2013-12-11,17.448631286621094
2013-12-12,17.42314910888672
2013-12-13,17.233232498168945
2013-12-16,17.328657150268555
2013-12-17,17.25063705444336
2013-12-18,17.119464874267578
2013-12-19,16.923337936401367
2013-12-20,17.06507110595703
2013-12-23,17.719987869262695
2013-12-24,17.644765853881836
2013-12-26,17.527587890625
2013-12-27,17.409160614013672
2013-12-30,17.23603057861328
2013-12-31,17.438066482543945
2014-01-02,17.192827224731445
2014-01-03,16.815168380737305
2014-01-06,16.90686798095703
2014-01-07,16.785953521728516
2014-01-08,16.892253875732422
2014-01-09,16.676536560058594
2014-01-10,16.56525993347168
2014-01-13,16.651987075805664
2014-01-14,16.983325958251953
2014-01-15,17.32430648803711
2014-01-16,17.227638244628906
2014-01-17,16.805532455444336
2014-01-21,17.066627502441406
2014-01-22,17.14246940612793
2014-01-23,17.287628173828125
2014-01-24,16.973379135131836
2014-01-27,17.111080169677734
2014-01-29,15.564705848693848
2014-01-30,15.534553527832031
2014-01-31,15.560038566589355
2014-02-03,15.588950157165527
2014-02-04,15.814615249633787
2014-02-05,15.93272590637207
2014-02-06,16.025602340698242
2014-02-07,16.24979591369629
2014-02-10,16.540903091430664
2014-02-11,16.758852005004883
2014-02-12,16.757600784301758
2014-02-13,17.023700714111328
2014-02-14,17.009937286376953
2014-02-18,17.072481155395508
2014-02-19,16.802934646606445
2014-02-20,16.608448028564453
2014-02-21,16.423967361450195
2014-02-24,16.495880126953125
