Date,Close,High,Low,Open,Volume,log_return,SMA_5,SMA_20,RSI_14,ATR_14,MACD,MACD_signal
2010-02-25,21.549320220947266,21.586993282340607,21.11230609796268,21.300674279199747,48735300,-0.0010479502281281158,21.558359909057618,21.386798858642578,45.8117461404567,0.43705795315660956,-0.37553378497300116,-0.5627467210104089
2010-02-26,21.602066040039062,21.73769137904454,21.481510502508723,21.586996238563927,40370600,0.002444688337120895,21.54329071044922,21.3607027053833,46.92373448397434,0.4230072782527042,-0.33964223063671994,-0.5181258229356711
2010-03-01,21.86577796936035,21.88838123045995,21.49657652100404,21.67740979547641,43805400,0.01213380469317576,21.5869930267334,21.341417217254637,52.20462725842662,0.42059849816683553,-0.28661465118936746,-0.4718235885864104
2010-03-02,21.443832397460938,22.076749581768365,21.27806892047952,21.910986104786943,93123900,-0.019485694700615525,21.606582260131837,21.34828281402588,44.564398210065356,0.4496183040586434,-0.27546203882584663,-0.43255127863429765
2010-03-03,21.443832397460938,21.556854452407723,21.36095137753779,21.48150689482157,48442100,0.0,21.58096580505371,21.3532732963562,44.564398210065356,0.4302475009943599,-0.2635850685829091,-0.39875803662402
2010-03-04,21.57191467285156,21.58698446610839,21.30066557990159,21.443824304437697,42890600,0.005955151898447089,21.58548469543457,21.358293533325195,47.28064624264635,0.4193125527421903,-0.24105854208126587,-0.3672181377154692
2010-03-05,21.541793823242188,21.609606510222296,21.41370335196151,21.59453670486322,56001800,-0.001397275045950005,21.573430252075195,21.391431045532226,46.70112301260267,0.4024158840367666,-0.22306525100657737,-0.3383875603736909
2010-03-08,21.57191467285156,21.797957260300223,21.47396389095136,21.48903368420818,39414500,0.001397275045949917,21.514657592773435,21.41932487487793,47.395499536685534,0.39650953418161966,-0.20402308622416143,-0.31151466554378504
2010-03-09,21.70001792907715,21.93359555187781,21.51164971289719,21.51918461400064,50271600,0.005920864762060689,21.565894699096678,21.464873123168946,50.357648861649835,0.39841784042939665,-0.1765598986618322,-0.28452371216739447
2010-03-10,21.828102111816406,21.933589259868565,21.700011704073447,21.7452210977251,44891400,0.005885140562027459,21.64274864196777,21.505951023101808,53.19551270729579,0.3860953300152561,-0.14281353600944868,-0.25618167693580535
2010-03-11,21.9863338470459,21.99386874658132,21.73768791091772,21.767826071924244,35349700,0.007222844237139313,21.72563247680664,21.555690670013426,56.5035882376275,0.3764158612732328,-0.10212409880184481,-0.22537016130901327
2010-03-12,22.05414390563965,22.13702491648763,21.88084554816164,22.091816961740097,31700200,0.0030794448943686228,21.82810249328613,21.603946018218995,57.87758711431739,0.3674849544438321,-0.06367175330918329,-0.19303047970904727
2010-03-15,22.069215774536133,22.12949353223601,21.858242904019008,21.98633331877313,37512000,0.0006831696222557099,21.927562713623047,21.660079669952392,58.19369288518343,0.3603571856011291,-0.03161735344360039,-0.1607478544559579
2010-03-16,22.12949562072754,22.219911547242887,22.00140519388476,22.167168683919726,36723500,0.002727676063988256,22.013458251953125,21.698506832122803,59.50267943660291,0.349878393488484,-0.0013345469758796469,-0.12886519295994225
2010-03-17,22.32539749145508,22.50623222051853,22.1520990996658,22.22744666391969,50385700,0.008813569221878858,22.112917327880858,21.737687015533446,63.50222707428093,0.35185762459056713,0.038034006718980606,-0.09548535302415768
