Date,Close,High,Low,Open,Volume,Ticker
2010-02-18,21.828102111816406,21.87331150546806,21.48150538329724,21.54178313769775,42856500,MSFT
2010-02-19,21.67741203308105,21.79043266165071,21.61713426870155,21.692481833459745,44451800,MSFT
2010-02-22,21.647266387939453,21.805496373463956,21.5869886403908,21.730148829744422,36707100,MSFT
2010-02-23,21.34588623046875,21.72262266336593,21.16505291513436,21.609602020923862,52266200,MSFT
2010-02-24,21.57191467285156,21.6924715817716,21.38354656854497,21.48903368420818,43165900,MSFT
2010-02-25,21.549320220947266,21.586993282340607,21.11230609796268,21.300674279199747,48735300,MSFT
2010-02-26,21.602066040039062,21.73769137904454,21.481510502508723,21.586996238563927,40370600,MSFT
2010-03-01,21.86577796936035,21.88838123045995,21.49657652100404,21.67740979547641,43805400,MSFT
2010-03-02,21.443832397460938,22.076749581768365,21.27806892047952,21.910986104786943,93123900,MSFT
2010-03-03,21.443832397460938,21.556854452407723,21.36095137753779,21.48150689482157,48442100,MSFT
2010-03-04,21.57191467285156,21.58698446610839,21.30066557990159,21.443824304437697,42890600,MSFT
2010-03-05,21.541793823242188,21.609606510222296,21.41370335196151,21.59453670486322,56001800,MSFT
2010-03-08,21.57191467285156,21.797957260300223,21.473963890951357,21.48903368420818,39414500,MSFT
2010-03-09,21.70001792907715,21.93359555187781,21.51164971289719,21.51918461400064,50271600,MSFT
2010-03-10,21.828102111816406,21.933589259868565,21.700011704073447,21.7452210977251,44891400,MSFT
2010-03-11,21.9863338470459,21.993868746581317,21.73768791091772,21.767826071924244,35349700,MSFT
2010-03-12,22.05414390563965,22.13702491648763,21.880845548161638,22.091816961740097,31700200,MSFT
2010-03-15,22.069215774536133,22.12949353223601,21.858242904019008,21.98633331877313,37512000,MSFT
2010-03-16,22.12949562072754,22.219911547242887,22.00140519388476,22.167168683919726,36723500,MSFT
2010-03-17,22.32539749145508,22.50623222051853,22.152099099665797,22.22744666391969,50385700,MSFT
2010-03-18,22.310325622558597,22.393206636792566,22.22744317118959,22.325393983333388,43845200,MSFT
2010-03-19,22.29526710510254,22.5288433423443,22.11443375009578,22.42335757787429,81332100,MSFT
2010-03-22,22.302791595458984,22.37813915081854,22.144561585490404,22.227444040099428,37718200,MSFT
2010-03-23,22.51376724243164,22.528837043752944,22.159635534193196,22.295260871814197,42026600,MSFT
2010-03-24,22.340471267700195,22.491166423027437,22.302798197436143,22.39321414092408,33987700,MSFT
2010-03-25,22.611719131469727,23.033663501382648,22.4534890945428,22.47609379614245,73168700,MSFT
2010-03-26,22.34800148010254,22.754877451833696,22.29525861794521,22.671994990080638,55595500,MSFT
2010-03-29,22.29526710510254,22.46856555734205,22.265127494033536,22.38568306403804,33336000,MSFT
2010-03-30,22.430885314941406,22.498697981047687,22.22744731662256,22.32539814703425,34954800,MSFT
2010-03-31,22.069215774536133,22.39320782396353,21.97879841941876,22.332930066263657,63760000,MSFT
2010-04-01,21.97126197814941,22.25758238498156,21.564387501512943,22.114422181565487,74768100,MSFT
2010-04-05,22.05414390563965,22.17469940972305,21.87331064951455,21.948656761715448,34331200,MSFT
2010-04-06,22.091821670532227,22.287724765707534,21.835640810467236,21.96373124049973,47366800,MSFT
2010-04-07,22.114429473876957,22.27265808998564,21.956199420632792,21.97126922325328,58318800,MSFT
2010-04-08,22.54390525817871,22.589113221825013,22.076751510049437,22.09182131030995,63713800,MSFT
2010-04-09,22.860366821289062,22.913109691856366,22.528838358549017,22.56651286405097,54752500,MSFT
2010-04-12,22.84528923034668,22.97337963111206,22.762406783635274,22.79254637776122,37068800,MSFT
2010-04-13,22.943246841430664,22.98091990576633,22.70213434342243,22.717204144010807,41374600,MSFT
2010-04-14,23.22203826904297,23.357663642716588,23.101482700696582,23.199434998187854,68941200,MSFT
2010-04-15,23.25970268249512,23.319980440494405,23.13914572936143,23.22202818553612,52745400,MSFT
2010-04-16,23.109006881713867,23.342583007373136,23.05626402467485,23.199424234591525,88703100,MSFT
2010-04-19,23.38779067993164,23.546019239395594,23.176817830178067,23.18435272879087,64970300,MSFT
2010-04-20,23.62890243530273,23.68918018897912,23.45560263599,23.523415288517803,52199500,MSFT
2010-04-21,23.60630416870117,23.734394609795004,23.530956596798557,23.60630416870117,55343100,MSFT
2010-04-22,23.65150451660156,23.756991658132,23.282303114082364,23.387790255612803,84847600,MSFT
2010-04-26,23.440534591674805,23.56862499960716,23.252166429252824,23.357652140325925,63649300,MSFT
2010-04-27,23.2446346282959,23.54602344091253,23.169287065857933,23.319982190733864,68730900,MSFT
2010-04-28,23.28984642028809,23.357659093918684,23.071340034139283,23.297381321484316,64557900,MSFT
2010-04-29,23.357650756835938,23.681644206952992,23.10900485465179,23.30490790442338,52665200,MSFT
2010-04-30,23.011064529418945,23.41793917416412,22.99599472554138,23.41040427222534,63214800,MSFT
2010-05-03,23.252168655395508,23.402862337479363,23.041195775915916,23.10900843585096,43989500,MSFT
2010-05-04,22.70212745666504,23.01858598734598,22.41580851801792,22.995982730455456,82085600,MSFT
2010-05-05,22.49116325378418,22.67199655241423,22.37060772136415,22.43088548757416,66833800,MSFT
2010-05-10,21.805503845214844,22.212378421301874,21.63220400413752,21.85824671275063,86653300,MSFT
2010-05-11,21.760292053222656,22.340466406718303,21.526715906710397,21.609598367819828,63789400,MSFT
2010-05-12,22.182239532470703,22.287725264102697,21.79043333335857,21.83564129875296,47146800,MSFT
2010-05-13,22.03154182434082,22.40074327905391,21.98633386422813,22.046611623423427,45188800,MSFT
2010-05-14,21.7979679107666,22.008939370904304,21.579460113183654,22.00140590772963,63334000,MSFT
2010-05-17,21.805503845214844,22.02401021602529,21.43630233532899,21.94112918295564,46053300,MSFT
2010-05-18,21.64655494689941,21.949303674373716,21.49517986135236,21.850910879301992,52690600,MSFT
2010-05-19,21.37408447265625,21.71467775869673,21.03349263023585,21.58600934437256,61746700,MSFT
2010-05-20,20.518821716308597,21.07133850431688,20.465840852200987,20.92753227058175,87991100,MSFT
2010-05-24,19.883039474487305,20.329594332479004,19.87547057680376,20.32202543479546,73711700,MSFT
2010-05-28,19.52730941772461,19.769509824103725,19.421347732422287,19.557585009879386,67496900,MSFT
2010-06-01,19.595434188842773,19.913320787852022,19.31539209187042,19.322960992277803,76152400,MSFT
2010-06-02,20.02685546875,20.041993272635143,19.474338619526083,19.724106609149253,65718800,MSFT
2010-06-03,20.3296012878418,20.38258214613331,19.98900799365333,20.09496971023636,67837000,MSFT
2010-06-04,19.51975440979004,20.110114397045574,19.391085948328083,19.754384624119275,89832200,MSFT
2010-06-07,19.141305923461918,19.55001631649193,19.103461432872287,19.542447418374007,80456200,MSFT
2010-06-08,19.005069732666016,19.11860032369539,18.65690761740684,19.111031425144127,87355000,MSFT
2010-06-09,18.76287078857422,19.31538739127105,18.73259519431258,19.08832476516812,87794000,MSFT
2010-06-10,18.92181968688965,19.03535031628693,18.75530819334832,19.020212514068557,78930900,MSFT
2010-06-11,19.42135238647461,19.46676434196941,18.74773617942491,18.95209214458157,68057700,MSFT
2010-06-14,19.30025291442871,19.64841364661412,19.27754621482617,19.57272753517906,50972400,MSFT
2010-06-15,20.117673873901367,20.170654725511163,19.481900767343948,19.48946966666248,81641500,MSFT
2010-06-16,19.92089080810547,20.11767789889924,19.852772144229924,20.03442143335797,48698000,MSFT
2010-06-17,19.95873069763184,20.18579189563825,19.708962802376824,20.10253544934661,47995500,MSFT
2010-06-18,20.0117130279541,20.079831681119064,19.807357068459208,19.958732174074683,52075600,MSFT
2010-06-21,19.640846252441406,20.352305518795816,19.595432853092795,20.269050507230112,54625300,MSFT
2010-06-22,19.504615783691406,20.01928960789193,19.49704688114486,19.799795764903838,55985400,MSFT
2010-06-23,19.156436920166016,19.51216781415184,19.08831829976955,19.51216781415184,61466200,MSFT
2010-06-24,18.92181968688965,19.46676757416877,18.8688388227456,19.269980476190685,85243400,MSFT
2010-06-28,18.399578094482425,18.626640809671866,18.25577329617817,18.550953237942053,73784800,MSFT
2010-06-30,17.415637969970703,17.922742648480963,17.370226020085862,17.63513026409731,81050500,MSFT
2010-07-01,17.529172897338867,17.650272422697807,17.20371738157914,17.47619203544686,92239400,MSFT
2010-07-02,17.612424850463867,17.7713673954223,17.445911963037112,17.680543496480293,62485100,MSFT
2010-07-06,18.028703689575195,18.2330596220452,17.847054453030687,17.937879793112845,73592000,MSFT
2010-07-07,18.39200592041016,18.40714372078668,17.8697648000009,18.028707373094125,79965300,MSFT
2010-07-08,18.47525978088379,18.63420377524653,18.142235437530346,18.61906597699867,50758100,MSFT
2010-07-09,18.369298934936523,18.47526064036113,18.278473584844026,18.41471088817279,53806100,MSFT
2010-07-12,18.793148040771484,18.838559996038786,18.48283036647487,18.49039926628943,49854200,MSFT
2010-07-13,19.02020835876465,19.1488767622704,18.84612800214509,19.02777725822028,61928700,MSFT
2010-07-14,19.25483703613281,19.38350542042738,19.01263806419475,19.300248982466265,72808100,MSFT
2010-07-15,19.30781936645508,19.36836911409867,18.90667638605389,19.300250467547148,56934700,MSFT
2010-07-16,18.83856201171875,19.406216565967764,18.83099311109434,19.30782374509081,65064800,MSFT
2010-07-19,19.09589958190918,19.148880444667014,18.853700527233208,18.891543588168737,38181800,MSFT
2010-07-20,19.28511619567871,19.28511619567871,18.694756409121684,18.8158559265498,45530700,MSFT
2010-07-21,19.01264762878418,19.413789336499377,18.906684442540143,19.37594626945395,73297300,MSFT
2010-07-22,19.557592391967773,19.67112301816136,19.277548833311364,19.30782443689378,73016400,MSFT
2010-07-26,19.754379272460938,19.83006683698474,19.527316578889533,19.572729983775943,67249900,MSFT
2010-07-27,19.799787521362305,19.86033727290452,19.648412420696804,19.784649722571764,60672100,MSFT
2010-07-28,19.640846252441406,19.822495518975728,19.550020897364227,19.731670163898546,69704800,MSFT
2010-07-29,19.701391220092773,19.98900212797149,19.3759358219539,19.7770773133737,69446200,MSFT
2010-07-30,19.534881591796875,19.557588289720908,19.18672088534797,19.489469639568743,83534800,MSFT
2010-08-02,19.928455352783203,19.966298405055195,19.489469305776527,19.67111855519792,55044600,MSFT
2010-08-03,19.799787521362305,19.94359372263254,19.655981320092074,19.830063118943382,56877700,MSFT
2010-08-04,19.474328994750977,19.86033414132472,19.25483672137751,19.79221550112819,78531900,MSFT
2010-08-05,19.20185852050781,19.36080107376324,19.080757576230443,19.292682424190936,64922100,MSFT
2010-08-06,19.33809280395508,19.34566170258335,18.93695128199529,19.058050772808038,55982100,MSFT
2010-08-09,19.383506774902344,19.47433067391581,19.201857533255563,19.338093381775764,57096500,MSFT
2010-08-10,18.974794387817383,19.17915032052766,18.83098820069313,19.171581421876933,87257700,MSFT
2010-08-11,18.81585693359375,18.84613109276102,18.58879424354832,18.67961960829053,76746900,MSFT
2010-08-12,18.53580665588379,18.67961282969846,18.43741386977039,18.48282581385198,70240500,MSFT
2010-08-13,18.46769523620605,18.67205122987701,18.34659570890925,18.429852175283397,45263500,MSFT
2010-08-16,18.54337501525879,18.626631446673333,18.39199994789045,18.437413334272733,40909700,MSFT
2010-08-17,18.80208969116211,18.992317234543293,18.71839055897265,18.80208969116211,52912600,MSFT
2010-08-18,18.88578987121582,18.984709004400575,18.57381682284103,18.779262913620805,46818900,MSFT
2010-08-19,18.596649169921875,18.82492169205561,18.42163868820996,18.73361326373064,54064600,MSFT
2010-08-20,18.436851501464844,18.566206277407197,18.414025127153213,18.497724251830604,49560100,MSFT
2010-08-23,18.47490119934082,18.748827899578853,18.444464093024862,18.59664672196241,51643000,MSFT
2010-08-24,18.29228401184082,18.528165794643684,18.26184690370048,18.33032894569505,66522500,MSFT
2010-08-25,18.337934494018555,18.429242897231155,18.16292551176032,18.261843190460787,47404800,MSFT
2010-08-26,18.124879837036133,18.40641723571901,18.10205346100844,18.33032592921113,49105300,MSFT
2010-08-27,18.20858192443848,18.277063960824165,17.888999571745625,18.170535542379163,60939400,MSFT
2010-08-30,17.987911224365234,18.124875251161207,17.95747558025535,18.06400251162084,45453100,MSFT
2010-08-31,17.858564376831055,18.05640123074332,17.74442812108354,17.957483529447803,66074600,MSFT
2010-09-01,18.18575096130371,18.2237973368066,17.911824314287045,18.0107419879529,65235900,MSFT
2010-09-02,18.216197967529297,18.22380724676774,18.041187447688333,18.17054229209864,48837100,MSFT
2010-09-03,18.482500076293945,18.60424553041252,18.41401807693721,18.44445371480671,64189100,MSFT
2010-09-07,18.23141098022461,18.490120610943503,18.200975321427777,18.337939414316757,51928700,MSFT
2010-09-08,18.20858192443848,18.41402803359554,18.06400857525524,18.3151088915624,65512400,MSFT
2010-09-09,18.26945686340332,18.42163805582793,18.254238308764485,18.40642095251035,46028900,MSFT
2010-09-10,18.1477165222168,18.28468065051847,18.102062296556795,18.246634253033747,58284300,MSFT
2010-09-14,19.04557991027832,19.28907090475884,18.939051511702488,19.05318918527093,87160400,MSFT
2010-09-15,19.114057540893555,19.19014737069033,18.96187497865905,19.09883899440601,56201900,MSFT
2010-09-16,19.273853302001957,19.30429040346828,19.06079794570033,19.068407221066902,44548300,MSFT
2010-09-17,19.190155029296875,19.42603824003112,19.083628064011123,19.327119099704877,70341600,MSFT
2010-09-20,19.34994506835937,19.41842709697993,19.10645405607338,19.23580883776543,49838700,MSFT
2010-09-21,19.136890411376957,19.342336504801068,19.08362693189388,19.342336504801068,52675700,MSFT
2010-09-22,18.72599983215332,18.999926507684272,18.5357722887997,18.939053751863952,94299400,MSFT
2010-09-23,18.589040756225582,18.71078630053094,18.53577726200717,18.649913528378264,46201800,MSFT
2010-09-24,18.855358123779297,18.8705752270716,18.70317548028628,18.748829692805685,51948800,MSFT
2010-09-27,18.817310333251957,19.01514717450341,18.71078336154776,18.90862020279922,43603300,MSFT
2010-09-28,18.77926254272461,18.946662251542147,18.528162253837845,18.87057094705384,56041200,MSFT
2010-09-29,18.642297744750977,18.76404324657021,18.56620644328374,18.74121542073378,44318900,MSFT
2010-09-30,18.63468742370605,18.893396963383537,18.53576975327444,18.725997270606666,61262700,MSFT
2010-10-01,18.550989151000977,18.885790029373148,18.490116395962485,18.84774510171945,62672300,MSFT
2010-10-05,18.52816200256348,18.60425330601985,18.19336113814797,18.30749736767208,78152900,MSFT
2010-10-06,18.589040756225582,18.67274136218103,18.360766772162023,18.505340150270143,50489700,MSFT
2010-10-07,18.665128707885746,18.832528438194093,18.474901147903985,18.733610745584865,50096100,MSFT
2010-10-08,18.695556640625,18.75642937662293,18.54337552629043,18.73360300769902,41327800,MSFT
2010-10-11,18.710777282714844,18.82491349407704,18.642295265633397,18.82491349407704,27587800,MSFT
2010-10-12,18.89339637756348,18.96948767240119,18.58903264953336,18.75643233711974,50141500,MSFT
2010-10-13,19.28146171569824,19.433644313587205,18.939051596108484,19.03797072013256,75336500,MSFT
2010-10-14,19.197755813598636,19.281456364339466,19.022746890522725,19.243411451086583,51949100,MSFT
2010-10-15,19.43364524841309,19.441253072484766,19.197762065206312,19.296681193988736,68954800,MSFT
2010-10-18,19.646699905395508,19.74561903796052,19.365163961709417,19.471690918637027,48330500,MSFT
2010-10-19,19.09884262084961,19.304288683479665,18.98470640316205,19.22819738791437,66150900,MSFT
2010-10-20,19.25863075256348,19.327112765322777,19.098840357005493,19.22058583495079,56283600,MSFT
2010-10-21,19.34234046936035,19.433650346704766,19.06080301125957,19.32712191458274,50032400,MSFT
2010-10-22,19.311899185180664,19.433646145762445,19.22820005463944,19.418427594274604,25837900,MSFT
2010-10-25,19.167325973510746,19.289071474346024,19.15210742307612,19.20537089827645,50912400,MSFT
2010-10-26,19.70757102966309,19.760834503721828,19.068406438316536,19.114062088641877,69304200,MSFT
2010-10-27,19.821712493896484,19.867368156293644,19.4945222879774,19.62387709546028,64805500,MSFT
2010-10-28,19.99671745300293,20.07280730005332,19.72278935939497,19.943452528218533,80730300,MSFT
2010-11-01,20.50653076171875,20.711975415632057,20.31630320901754,20.45326582785273,61912100,MSFT
2010-11-02,20.84133529663086,20.86416313100257,20.559799262653435,20.590234923827648,54402100,MSFT
2010-11-04,20.65110206604004,20.87176671749484,20.55218438004648,20.856548165397054,93599300,MSFT
2010-11-08,20.399999618530277,21.96747548822184,20.22499064175489,20.301081942928796,71670800,MSFT
2010-11-09,20.50653076171875,20.62827627934184,20.323911033963064,20.40000234530776,58538600,MSFT
2010-11-10,20.498920440673828,20.60544740033436,20.40000130557107,20.55218392050409,52277300,MSFT
2010-11-11,20.301082611083984,20.331518261762746,19.996718847691906,20.301082611083984,62073100,MSFT
2010-11-12,19.989107131958008,20.179334642270543,19.859752366892657,20.1412882694156,64962200,MSFT
2010-11-15,19.935848236083984,20.16412072031383,19.91302040713257,20.034765925564635,51794600,MSFT
2010-11-16,19.7597599029541,19.93584566487468,19.63726634871965,19.93584566487468,65339200,MSFT
2010-11-17,19.57601928710937,19.836318451134314,19.560707227993007,19.82866242157613,58299700,MSFT
2010-11-18,19.78272819519043,19.96646852842967,19.606643891699285,19.683201268703527,59514000,MSFT
2010-11-19,19.667896270751957,19.775077797273283,19.598993443634303,19.752109701487807,52423200,MSFT
2010-11-22,19.698511123657227,19.706167152548502,19.47649212676293,19.637264352765197,53350500,MSFT
2010-11-23,19.231508255004883,19.598988941729186,19.2085401644952,19.5760208512195,69742500,MSFT
2010-11-24,19.42289924621582,19.49180057817459,19.26212557767724,19.29274968987051,56825900,MSFT
2010-11-26,19.331031799316406,19.453525349344496,19.26978502430236,19.30040768169023,21356500,MSFT
2010-11-29,19.37696647644043,19.461181339504268,19.086044660769986,19.285097044223782,56603600,MSFT
2010-11-30,19.338699340820312,19.499471673348676,19.139646838471503,19.177925548052784,75282100,MSFT
2010-12-01,19.935848236083984,20.09662049916279,19.568366065746574,19.57602209640345,74123500,MSFT
2010-12-02,20.58659553527832,20.65549835348193,20.058342542702068,20.08896520621557,91759200,MSFT
2010-12-03,20.68611717224121,20.716739827901478,20.502376857564983,20.525343484250623,52622000,MSFT
2010-12-06,20.54830741882324,20.655488882332524,20.48706065964109,20.6172102054329,36264200,MSFT
2010-12-07,20.5712833404541,20.770334288472405,20.55597127976393,20.732055596985457,57860500,MSFT
2010-12-08,20.84688949584961,20.854545524859432,20.51768754961833,20.5406556366478,41666800,MSFT
2010-12-09,20.732057571411133,20.931109998624752,20.67846681413028,20.885175272418103,47148300,MSFT
2010-12-10,20.931108474731445,20.977043197593805,20.75502415356031,20.81627093745629,37625800,MSFT
2010-12-13,20.862207412719727,21.01532511544065,20.800960623679085,20.877519475039545,47943900,MSFT
2010-12-14,21.14546585083008,21.24499129366504,20.869854685690147,20.90813336518713,64070500,MSFT
2010-12-15,21.321556091308597,21.428737592143484,21.076568969264034,21.076568969264034,69634200,MSFT
2010-12-16,21.42874336242676,21.42874336242676,21.176100142257308,21.25265900357144,57680200,MSFT
2010-12-17,21.359838485717773,21.505300162246808,21.245000934874295,21.37515054856055,87456500,MSFT
2010-12-20,21.29093742370605,21.42874308020881,21.19141192747562,21.39812041222976,52811000,MSFT
2010-12-21,21.48998069763184,21.54357143888468,21.252649646267187,21.32155244508889,38153000,MSFT
2010-12-22,21.581850051879883,21.742622264233884,21.421076379287804,21.444044464011835,42252300,MSFT
2010-12-23,21.66606903076172,21.681381091194112,21.40576984436485,21.41342587458105,24902500,MSFT
2010-12-27,21.48998069763184,21.589507611591262,21.344519071204,21.528260841553998,21652800,MSFT
2010-12-28,21.44405174255371,21.56654531551585,21.405771588353936,21.41342761919389,23042200,MSFT
2010-12-29,21.413427352905277,21.52826635383793,21.344524536441096,21.390460720909584,19502500,MSFT
2010-12-30,21.321556091308597,21.43639362223718,21.267965340891152,21.37514684172604,20786100,MSFT
2010-12-31,21.367494583129883,21.37515061457492,21.15313008338499,21.283279697473198,24752000,MSFT
2011-01-03,21.42107963562012,21.57419730324708,21.375144919427346,21.474670381218065,53443800,MSFT
2011-01-04,21.50529670715332,21.566543488445696,21.321556363276198,21.39045917475993,54405600,MSFT
2011-01-05,21.436397552490234,21.444053583987625,21.260313208766352,21.35983869775503,58998700,MSFT
2011-01-06,22.06416702270508,22.087135106256486,21.32920587191601,21.46701145274846,88026300,MSFT
2011-01-07,21.8957462310791,22.002927736930907,21.627791006211087,21.92636889264883,73762000,MSFT
2011-01-10,21.604820251464844,21.74262586213654,21.467016101031472,21.635444369497808,57573600,MSFT
2011-01-11,21.520606994628903,21.627788488001144,21.474670817265096,21.589509800436296,50298900,MSFT
2011-01-12,21.857460021972656,21.88808413529474,21.489979423536187,21.528259565188797,52631100,MSFT
2011-01-13,21.581850051879883,21.734966235992538,21.444044464011835,21.68903152678255,67077600,MSFT
2011-01-14,21.66606903076172,21.72731581225284,21.367491153522327,21.49764074672076,62688400,MSFT
2011-01-18,21.941675186157227,22.0029219534364,21.543570468723537,21.55888252560286,53322700,MSFT
2011-01-19,21.79622459411621,21.95699835221662,21.643108328567905,21.78856856180297,50005900,MSFT
2011-01-20,21.704349517822266,21.857465743801047,21.53591977093559,21.81918705236597,58613600,MSFT
2011-01-21,21.451704025268555,21.765593933669784,21.451704025268555,21.742625845162998,58080300,MSFT
2011-01-24,21.727313995361328,21.865119607252318,21.42873614308975,21.451704231817693,52047800,MSFT
2011-01-25,21.78091049194336,21.78091049194336,21.52826730713358,21.54357790906249,42436600,MSFT
2011-01-26,22.033546447753903,22.194318667049263,21.81918202845528,21.82683805702717,74628800,MSFT
2011-01-31,21.229679107666016,21.359828661491363,20.99234808371556,21.26030321926634,65029000,MSFT
2011-02-01,21.42874336242676,21.482334127275,21.13782144171965,21.283281671953795,62810700,MSFT
2011-02-02,21.39045524597168,21.520604814843196,21.344519073260667,21.382799217186516,45824000,MSFT
2011-02-03,21.168445587158203,21.413432792266665,21.0842321480515,21.413432792266665,60340100,MSFT
2011-02-04,21.26030921936035,21.31389996954731,21.06125681849563,21.206718469173392,40412200,MSFT
2011-02-07,21.58951568603516,21.69669720862655,21.275625689670026,21.283280261079074,68980900,MSFT
2011-02-08,21.65074920654297,21.6966839080318,21.474663507066417,21.51294364183864,34904200,MSFT
2011-02-09,21.413427352905277,21.63544786378729,21.36749262867534,21.581857108812617,52905100,MSFT
2011-02-10,21.053598403930664,21.39045638726027,20.89282617157865,21.38280035806661,76672400,MSFT
2011-02-11,20.862207412719727,21.290934936004213,20.724401772318625,21.2526562404433,83939700,MSFT
2011-02-14,20.84688949584961,20.877513611888904,20.632526524527453,20.831577437829964,56766200,MSFT
2011-02-15,20.762184143066406,21.04712575353097,20.75448432853216,20.82379441029733,44116500,MSFT
2011-02-16,20.808387756347656,20.846892696934304,20.484941261264087,20.831490133151917,70817900,MSFT
2011-02-17,20.954710006713867,21.07792906163438,20.723677400085577,20.769883627637338,57207300,MSFT
2011-02-18,20.83919906616211,20.954715399203245,20.785291542000905,20.893106590323317,68667800,MSFT
2011-02-22,20.47723960876465,20.86999616489132,20.42333210537125,20.6235610243105,60889000,MSFT
2011-02-23,20.47723960876465,20.685169809455704,20.35402203847424,20.43103338712307,60234100,MSFT
2011-02-24,20.615861892700195,20.83919321131803,20.407931670322952,20.51574668835436,64494200,MSFT
2011-02-25,20.44643211364746,20.754477472564915,20.407927178217346,20.723672349125515,53006300,MSFT
2011-02-28,20.46953582763672,20.68516728375051,20.415628330825555,20.55424844769377,51379900,MSFT
2011-03-01,20.146093368530277,20.623562591336817,20.1383920861933,20.4849424470101,60055000,MSFT
2011-03-02,20.084487915039062,20.30782073330203,20.053684249443627,20.10759176588789,48658200,MSFT
2011-03-03,20.176902770996094,20.330924043746386,20.161500203060147,20.22310900593421,68271500,MSFT
2011-03-04,19.984376907348636,20.207708287379937,19.86885910612673,20.19230571803437,70437200,MSFT
2011-03-07,19.80724334716797,20.23080504232233,19.676324491410345,20.12298856360648,64980400,MSFT
2011-03-08,19.95355987548828,20.038272487526733,19.753330999950386,19.84574489207133,50549800,MSFT
2011-03-09,19.938156127929688,20.00746617567547,19.761031103187747,19.87654735980776,39789100,MSFT
2011-03-10,19.56851577758789,19.79954843555469,19.522309539768493,19.730239813260503,66549500,MSFT
2011-03-11,19.77643585205078,19.90735468241362,19.53000075227816,19.56850568579173,49905800,MSFT
2011-03-14,19.78413391113281,19.83804139682184,19.52229629304141,19.630111264419465,54473400,MSFT
2011-03-15,19.5531063079834,19.614715092956143,19.252763664849915,19.314372449822663,76067300,MSFT
2011-03-17,19.083345413208008,19.422193094489543,19.06024156131029,19.298975488774488,62497000,MSFT
2011-03-18,19.098743438720703,19.39138630685141,19.098743438720703,19.29897238300237,85486700,MSFT
2011-03-21,19.50690269470215,19.69943035709316,19.368282542761506,19.39138639104144,46878100,MSFT
2011-03-22,19.483787536621094,19.60700505151741,19.429880057462537,19.483787536621094,30895600,MSFT
2011-03-23,19.668621063232425,19.72252855824752,19.39138083873296,19.429885772638297,43969000,MSFT
2011-03-24,19.87656021118164,19.92276791880078,19.63782626396213,19.714837641124184,38696700,MSFT
2011-03-25,19.7302360534668,19.984372516349964,19.70713220452486,19.968969950388672,57029800,MSFT
2011-03-28,19.56851577758789,19.807249720002893,19.54541192424328,19.761043482183496,48973200,MSFT
